id,financial_statement_id,fieldName,fieldValue,decimals,cvrnummer,startDate,endDate,dimensions,unitIdXbrl,koncern
588794,4170,fsa:Assets,3775832,0,33873484,,2013-12-31,,iso4217:DKK,0
588798,4170,fsa:ShorttermTaxReceivables,0,0,33873484,,2013-12-31,,iso4217:DKK,0
588801,4170,gsd:NameAndSurnameOfChairmanOfGeneralMeeting,Axel Nørskov Laursen,,33873484,2014-01-01,2014-12-31,,,0
588805,4170,sob:IdentificationOfApprovedAnnualReport,Direktionen har dags dato aflagt årsrapporten for 2014 for Norlau Marøgelhøj ApS.,,33873484,2014-01-01,2014-12-31,,,0
588808,4170,fsa:ClassOfReportingEntity,Regnskabsklasse B,,33873484,2014-01-01,2014-12-31,,,0
588812,4170,fsa:DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,89972,0,33873484,2014-01-01,2014-12-31,,iso4217:DKK,0
588816,4170,arr:SignatureOfAuditorsDate,2015-04-30,,33873484,2014-01-01,2014-12-31,,,0
588819,4170,fsa:CurrentAssets,300885,0,33873484,,2014-12-31,,iso4217:DKK,0
589995,4183,cmn:NameAndSurnameOfMemberOfExecutiveBoard_memberOfBoardIdentifier,Jens Lau,,41841028,2015-10-01,2016-09-30,1,,0
589998,4183,fsa:DisclosureOfEquity,"5 Egenkapital <br xmlns=""http://www.w3.org/1999/xhtml""/>  <br xmlns=""http://www.w3.org/1999/xhtml""/>  <br xmlns=""http://www.w3.org/1999/xhtml""/> Virksomhedskapital  500.000 0 0 500.000<br xmlns=""http://www.w3.org/1999/xhtml""/> Overført resultat  2.895.094 0 -809.970 2.085.124<br xmlns=""http://www.w3.org/1999/xhtml""/> Forslag til udbytte for<br xmlns=""http://www.w3.org/1999/xhtml""/> regnskabsåret  200.000 -200.000 676.000 676.000<br xmlns=""http://www.w3.org/1999/xhtml""/>        <br xmlns=""http://www.w3.org/1999/xhtml""/> 3.595.094 -200.000 -133.970 3.261.124<br xmlns=""http://www.w3.org/1999/xhtml""/>        <br xmlns=""http://www.w3.org/1999/xhtml""/>  <br xmlns=""http://www.w3.org/1999/xhtml""/>   <br xmlns=""http://www.w3.org/1999/xhtml""/>   <br xmlns=""http://www.w3.org/1999/xhtml""/>    <br xmlns=""http://www.w3.org/1999/xhtml""/>",,41841028,2015-10-01,2016-09-30,,,0
590002,4183,fsa:DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfInvestments,Finansielle anlægsaktiver,,41841028,2015-10-01,2016-09-30,,,0
590005,4183,fsa:DisclosureOfInvestments,"3 Kapitalandele i associerede virksomheder <br xmlns=""http://www.w3.org/1999/xhtml""/> Kostpris, primo  50.000 50<br xmlns=""http://www.w3.org/1999/xhtml""/>    <br xmlns=""http://www.w3.org/1999/xhtml""/> Kostpris 30. september 2016  50.000 50<br xmlns=""http://www.w3.org/1999/xhtml""/>    <br xmlns=""http://www.w3.org/1999/xhtml""/> Regnskabsmæssig værdi 30. september 2016  50.000 50<br xmlns=""http://www.w3.org/1999/xhtml""/>    <br xmlns=""http://www.w3.org/1999/xhtml""/> Kapitalandele i associerede virksomheder kan specificeres således:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Navn<br xmlns=""http://www.w3.org/1999/xhtml""/>Ejerandel<br xmlns=""http://www.w3.org/1999/xhtml""/>Kapital<br xmlns=""http://www.w3.org/1999/xhtml""/>Egenkapital <br xmlns=""http://www.w3.org/1999/xhtml""/>Social Action ApS, København<br xmlns=""http://www.w3.org/1999/xhtml""/>40%<br xmlns=""http://www.w3.org/1999/xhtml""/>125.000<br xmlns=""http://www.w3.org/1999/xhtml""/>198.782<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>   <br xmlns=""http://www.w3.org/1999/xhtml""/>  <br xmlns=""http://www.w3.org/1999/xhtml""/>",,41841028,2015-10-01,2016-09-30,,,0
590007,4183,fsa:RestOfOtherFinanceExpenses,131831,0,41841028,2015-10-01,2016-09-30,,iso4217:DKK,0
590010,4183,cmn:IdentificationNumberCvrOfAuditFirm_auditorIdentifier,74717810,,41841028,2015-10-01,2016-09-30,0,,0
590014,4183,fsa:LiabilitiesOtherThanProvisions,9000,0,41841028,,2016-09-30,,iso4217:DKK,0
590018,4183,fsa:ProfitLoss_ProposedDividendRecognisedInEquityMember,200000,-3,41841028,2014-10-01,2015-09-30,,iso4217:DKK,0
590022,4183,fsa:DescriptionOfMethodsOfRecognitionAndMeasurementBasisForInvestmentsInSubsidiariesAndAssociates,"Kapitalandele i associerede virksomheder<br xmlns=""http://www.w3.org/1999/xhtml""/>Kapitalandele i associerede virksomheder indregnes i balancen til kostpris. I kostprisen indgår købsvederlaget opgjort til dagsværdi med tillæg af direkte købsomkostninger. I tilfælde, hvor kostprisen overstiger genindvindingsværdien, nedskrives til denne lavere værdi.",,41841028,2015-10-01,2016-09-30,,,0
590026,4183,fsa:DisclosureOfTaxExpenses,"1 Skat af årets resultat <br xmlns=""http://www.w3.org/1999/xhtml""/> Regulering af udskudt skat  -37.842 9<br xmlns=""http://www.w3.org/1999/xhtml""/> Regulering af tidligere års skat  0 1<br xmlns=""http://www.w3.org/1999/xhtml""/>    <br xmlns=""http://www.w3.org/1999/xhtml""/> -37.842 10<br xmlns=""http://www.w3.org/1999/xhtml""/>    <br xmlns=""http://www.w3.org/1999/xhtml""/>    <br xmlns=""http://www.w3.org/1999/xhtml""/>",,41841028,2015-10-01,2016-09-30,,,0
590031,4183,fsa:CurrentDeferredTaxAssets,37886,0,41841028,,2016-09-30,,iso4217:DKK,0
590035,4183,fsa:CurrentDeferredTaxAssets,0,-3,41841028,,2015-09-30,,iso4217:DKK,0
590039,4183,fsa:ProfitLoss_ProposedDividendRecognisedInEquityMember,676000,0,41841028,2015-10-01,2016-09-30,,iso4217:DKK,0
590042,4183,fsa:ShorttermInvestments,1594288,0,41841028,,2016-09-30,,iso4217:DKK,0
590046,4183,gsd:AddressOfFinancialDistrictName,Rønne,,41841028,2015-10-01,2016-09-30,,,0
590049,4183,arr:AddresseeOfAuditorsReportOnOtherReport,Til den daglige ledelse i Andreas P. Bidstrup & Co. A/S,,41841028,2015-10-01,2016-09-30,,,0
590052,4183,cmn:DescriptionOfAuditor_auditorIdentifier,statsautoriseret revisor,,41841028,2015-10-01,2016-09-30,0,,0
590054,4183,gsd:AddressOfSubmittingEnterpriseStreetAndNumber,"Store Torvegade 12, 1",,41841028,2015-10-01,2016-09-30,,,0
590057,4183,fsa:SelectedElementsFromReportingClassC,False,,41841028,2015-10-01,2016-09-30,,,0
590060,4183,fsa:CurrentAssets,3566000,-3,41841028,,2015-09-30,,iso4217:DKK,0
590063,4183,fsa:DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,10000,-3,41841028,2014-10-01,2015-09-30,,iso4217:DKK,0
590066,4183,fsa:OtherShorttermInvestments,3298000,-3,41841028,,2015-09-30,,iso4217:DKK,0
590069,4183,gsd:PredingReportingPeriodEndDate,2015-09-30,,41841028,2015-10-01,2016-09-30,,,0
590072,4183,fsa:ShorttermTaxReceivables,1000,-3,41841028,,2015-09-30,,iso4217:DKK,0
590075,4183,fsa:DescriptionOfGeneralMattersRelatedToRecognitionMeasurementAndChangesInAccountingPolicies,"Generelt om indregning og måling<br xmlns=""http://www.w3.org/1999/xhtml""/>Indtægter indregnes i resultatopgørelsen i takt med at de indtjenes. Herudover indregnes værdireguleringer af finansielle aktiver og forpligtelser, der måles til dagsværdi eller amortiseret kostpris. Endvidere indregnes i resultatopgørelsen alle omkostninger, der er afholdt for at opnå årets indtjening, herunder afskrivninger, nedskrivninger og hensatte forpligtelser samt tilbageførsler som følge af ændrede regnskabsmæssige skøn af beløb, der tidligere har været indregnet i resultatopgørelsen.<br xmlns=""http://www.w3.org/1999/xhtml""/>Aktiver indregnes i balancen, når det er sandsynligt at fremtidige økonomiske fordele vil tilflyde selskabet, og aktivets værdi kan måles pålideligt.<br xmlns=""http://www.w3.org/1999/xhtml""/>Forpligtelser indregnes i balancen, når det er sandsynligt, at fremtidige økonomiske fordele vil fragå selskabet, og forpligtelsens værdi kan måles pålideligt.<br xmlns=""http://www.w3.org/1999/xhtml""/>Ved indregning og måling tages hensyn til forudsigelige tab og risici, der fremkommer, inden årsregnskabet aflægges, og som be- eller afkræfter forhold, der eksisterer på balancedagen.",,41841028,2015-10-01,2016-09-30,,,0
590078,4183,fsa:DeferredIncomeAssets,6000,-3,41841028,,2015-09-30,,iso4217:DKK,0
590081,4183,fsa:DeferredIncomeAssets,9875,0,41841028,,2016-09-30,,iso4217:DKK,0
590082,4183,fsa:Equity,3261124,0,41841028,,2016-09-30,,iso4217:DKK,0
590085,4183,fsa:ShorttermReceivables,88000,-3,41841028,,2015-09-30,,iso4217:DKK,0
590088,4183,fsa:DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfRevenue,"Nettoomsætning<br xmlns=""http://www.w3.org/1999/xhtml""/>Nettoomsætningen ved salg af handelsvarer og færdigvarer indregnes i resultatopgørelsen, såfremt levering og risikoovergang til køber har fundet sted inden årets udgang. Nettoomsætningen indregnes ekskl. moms og med fradrag af rabatter i forbindelse med salget.",,41841028,2015-10-01,2016-09-30,,,0
590091,4183,cmn:NameOfAuditFirm_auditorIdentifier,"Rønne Revision I/S,",,41841028,2015-10-01,2016-09-30,0,,0
590094,4183,fsa:ContributedCapital,500000,-3,41841028,,2015-09-30,,iso4217:DKK,0
590097,4183,gsd:NameOfFinancialInstitution,Danske Bank A/S,,41841028,2015-10-01,2016-09-30,,,0
590100,4183,fsa:OtherFinanceIncome,18931,0,41841028,2015-10-01,2016-09-30,,iso4217:DKK,0
590103,4183,fsa:DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfPropertyPlantAndEquipment,"Materielle anlægsaktiver<br xmlns=""http://www.w3.org/1999/xhtml""/>Materielle anlægsaktiver måles til kostpris med fradrag af akkumulerede af- og nedskrivninger.<br xmlns=""http://www.w3.org/1999/xhtml""/>Afskrivningsgrundlaget er kostpris med fradrag af forventet restværdi efter afsluttet brugstid.Der foretages lineære afskrivninger baseret på følgende vurdering af aktivernes forventede brugstider og restværdier.",,41841028,2015-10-01,2016-09-30,,,0
590105,4183,gsd:PrecedingReportingPeriodStartDate,2014-10-01,,41841028,2015-10-01,2016-09-30,,,0
590108,4183,fsa:OtherShorttermPayables,9000,-3,41841028,,2015-09-30,,iso4217:DKK,0
590110,4183,fsa:Assets,3651000,-3,41841028,,2015-09-30,,iso4217:DKK,0
590112,4183,fsa:DescriptionOfMethodsOfInvestmentsAsCurrentAssets,"Værdipapirer og kapitalandele<br xmlns=""http://www.w3.org/1999/xhtml""/>Værdipapirer og kapitalandele, indregnet under omsætningsaktiver, omfatter værdipapirer optaget til handel på et reguleret marked, der måles til dagsværdien på balancedagen. Dagsværdien opgøres på grundlag af den senest noterede salgskurs.",,41841028,2015-10-01,2016-09-30,,,0
590115,4183,sob:ManagementsStatementAboutManagementsReview,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegørelse for de forhold, beretningen omhandler.",,41841028,2015-10-01,2016-09-30,,,0
590119,4183,cmn:NameAndSurnameOfAuditor_auditorIdentifier,Anders Kofoed,,41841028,2015-10-01,2016-09-30,0,,0
590123,4183,cmn:NameAndSurnameOfMemberOfSupervisoryBoard_memberOfBoardIdentifier,Filip LauJens LauTobias Lau,,41841028,2015-10-01,2016-09-30,4,,0
590126,4183,gsd:DateOfGeneralMeeting,2017-02-27,,41841028,2015-10-01,2016-09-30,,,0
590130,4183,gsd:DateOfFoundationOfReportingEntity,1972-09-18,,41841028,2015-10-01,2016-09-30,,,0
590133,4183,fsa:LiabilitiesAndEquity,3651000,-3,41841028,,2015-09-30,,iso4217:DKK,0
590137,4183,fsa:ProfitLossFromOrdinaryOperatingActivities,-82000,-3,41841028,2014-10-01,2015-09-30,,iso4217:DKK,0
590140,4183,fsa:ContributedCapital,500000,0,41841028,,2016-09-30,,iso4217:DKK,0
590143,4183,gsd:EmailOfReportingEntity,jenslau@newmail.dk,,41841028,2015-10-01,2016-09-30,,,0
590146,4183,fsa:ShorttermInvestments,3298000,-3,41841028,,2015-09-30,,iso4217:DKK,0
590149,4183,fsa:RetainedEarnings,2085124,0,41841028,,2016-09-30,,iso4217:DKK,0
590152,4183,sob:IdentificationOfApprovedAnnualReport,Bestyrelsen og direktionen har dags dato behandlet og godkendt årsrapporten for perioden 1. oktober 2015 - 30. september 2016 for Andreas P. Bidstrup & Co. A/S.,,41841028,2015-10-01,2016-09-30,,,0
590153,4183,fsa:ShorttermReceivablesFromOwnersAndManagement,0,-3,41841028,,2015-09-30,,iso4217:DKK,0
590157,4183,fsa:ProfitLossFromOrdinaryOperatingActivities,-58912,0,41841028,2015-10-01,2016-09-30,,iso4217:DKK,0
590159,4183,fsa:LongtermInvestmentsInAssociates,50000,-3,41841028,,2015-09-30,,iso4217:DKK,0
590163,4183,fsa:CashAndCashEquivalents,180000,-3,41841028,,2015-09-30,,iso4217:DKK,0
590167,4183,cmn:TitleOfMemberOfSupervisoryBoard_memberOfBoardIdentifier,Næstformand,,41841028,2015-10-01,2016-09-30,3,,0
590172,4183,sob:DateOfApprovalOfAnnualReport,2017-02-18,,41841028,2015-10-01,2016-09-30,,,0
590176,4183,sob:ConfirmationThatFinancialStatementsAreExemptedFromAuditing,"Årsrapporten, der ikke er revideret, aflægges i overensstemmelse med årsregnskabsloven.Bestyrelsen anser betingelserne for at undlade revision for opfyldt.",,41841028,2015-10-01,2016-09-30,,,0
590181,4183,fsa:ProfitLossFromOrdinaryActivitiesBeforeTax,37000,-3,41841028,2014-10-01,2015-09-30,,iso4217:DKK,0
590185,4183,arr:SignatureOfAuditorsDate,2017-02-18,,41841028,2015-10-01,2016-09-30,,,0
590189,4183,gsd:InformationOnTypeOfSubmittedReport,Årsrapport,,41841028,2015-10-01,2016-09-30,,,0
590195,4183,fsa:FixturesFittingsToolsAndEquipment,35000,-3,41841028,,2015-09-30,,iso4217:DKK,0
590200,4183,mrv:DescriptionOfDevelopmentInActivitiesAndFinancialAffairs,"Udviklingen i selskabets aktiviteter og økonomiske forhold<br xmlns=""http://www.w3.org/1999/xhtml""/>Årets resultat udgør t.kr. -134, hvilket ikke er tilfredsstillende.Selskabets balance udviser en samlet aktivmasse på t.kr. 3.270, og en egenkapital på t.kr. 3.261.ResultatfordelingForslag til fordeling af årets resultat fremgår af resultatopgørelsen.",,41841028,2015-10-01,2016-09-30,,,0
590205,4183,arr:SignatureOfAuditorsPlace,Rønne,,41841028,2015-10-01,2016-09-30,,,0
590210,4183,fsa:ShorttermTaxReceivables,0,0,41841028,,2016-09-30,,iso4217:DKK,0
590215,4183,fsa:LiabilitiesOtherThanProvisions,56000,-3,41841028,,2015-09-30,,iso4217:DKK,0
590222,4183,fsa:LongtermInvestmentsAndReceivables,50000,-3,41841028,,2015-09-30,,iso4217:DKK,0
590228,4183,fsa:ProfitLoss,27000,-3,41841028,2014-10-01,2015-09-30,,iso4217:DKK,0
590236,4183,fsa:LongtermInvestmentsInAssociates,50000,0,41841028,,2016-09-30,,iso4217:DKK,0
590242,4183,sob:RecommendationForApprovalOfAnnualReportByGeneralMeeting,Årsrapporten indstilles til generalforsamlingens godkendelse.,,41841028,2015-10-01,2016-09-30,,,0
590248,4183,mrv:DescriptionOfPrimaryActivitiesOfEntity,"Selskabets hovedaktivitet<br xmlns=""http://www.w3.org/1999/xhtml""/>Selskabets vigtigste forretningsområde er formueforvaltning.",,41841028,2015-10-01,2016-09-30,,,0
590254,4183,mrv:DescriptionOfAnyUnusualMattersAffectingRecognitionOrMeasurement,"Usædvanlige forhold<br xmlns=""http://www.w3.org/1999/xhtml""/>Der har ingen særlige forhold været, som skønnes at have påvirket årets samlede resultat.",,41841028,2015-10-01,2016-09-30,,,0
590259,4183,fsa:DisclosureOfOwnership,"6 Ejerforhold <br xmlns=""http://www.w3.org/1999/xhtml""/> Følgende kapitalejere er noteret i selskabets kapitalejerfortegnelse som ejende minimum 5% af stemmerne eller mindst 5% og over kr. 100.000 af aktiekapitalen på kr. 500.000:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Jens Lau, Østervoldgade 39, 3700 Rønne           <br xmlns=""http://www.w3.org/1999/xhtml""/>",,41841028,2015-10-01,2016-09-30,,,0
590266,4183,fsa:InformationOnReportingClassOfEntity,"GENERELTÅrsregnskabet for Andreas P. Bidstrup & Co. A/S for 2015/16 er udarbejdet i overensstemmelse med årsregnskabslovens bestemmelser for selskaber i regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Årsregnskabet er aflagt efter samme regnskabspraksis som sidste år og aflægges i danske kroner.",,41841028,2015-10-01,2016-09-30,,,0
590272,4183,fsa:ProfitLoss_RetainedEarningsMember,-809970,0,41841028,2015-10-01,2016-09-30,,iso4217:DKK,0
590276,4183,fsa:TaxExpense,-37842,0,41841028,2015-10-01,2016-09-30,,iso4217:DKK,0
590281,4183,fsa:DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,PeriodeafgrænsningsposterPeriodeafgrænsningsposter indregnet under aktiver omfatter afholdte omkostninger vedrørende efterfølgende regnskabsår.,,41841028,2015-10-01,2016-09-30,,,0
590286,4183,fsa:OtherShorttermReceivables,75547,0,41841028,,2016-09-30,,iso4217:DKK,0
590292,4183,fsa:ProposedDividendRecognisedInEquity,676000,0,41841028,,2016-09-30,,iso4217:DKK,0
590296,4183,fsa:ProfitLossFromOrdinaryActivitiesBeforeTax,-171812,0,41841028,2015-10-01,2016-09-30,,iso4217:DKK,0
590304,4183,arr:DescriptionOfOtherEngagement,"Vi har opstillet årsregnskabet for Andreas P. Bidstrup & Co. A/S for regnskabsåret 1. oktober 2015 - 30. september 2016 på grundlag af selskabets bogføring og øvrige oplysninger, som De har tilvejebragt.<br xmlns=""http://www.w3.org/1999/xhtml""/>Årsregnskabet omfatter anvendt regnskabspraksis, resultatopgørelse, balance og noter.<br xmlns=""http://www.w3.org/1999/xhtml""/>Vi har udført opgaven i overensstemmelse med ISRS 4410, Opgaver om opstilling af finansielle oplysninger.<br xmlns=""http://www.w3.org/1999/xhtml""/>Vi har anvendt vores faglige ekspertise til at assistere Dem med at udarbejde og præsentere årsregnskabet i overensstemmelse med årsregnskabsloven. Vi har overholdt relevante bestemmelser i revisorloven og FSR - danske revisorers Etiske regler for revisorer, herunder principper vedrørende integritet, objektivitet, faglig kompetence og fornøden omhu.<br xmlns=""http://www.w3.org/1999/xhtml""/>Årsregnskabet samt nøjagtigheden og fuldstændigheden af de oplysninger, der er anvendt til opstillingen af årsregnskabet, er Deres ansvar.<br xmlns=""http://www.w3.org/1999/xhtml""/>Da en opgave om opstilling af finansielle oplysninger ikke er en erklæringsopgave med sikkerhed, er vi ikke forpligtet til at verificere nøjagtigheden eller fuldstændigheden af de oplysninger, De har givet os til brug for at opstille årsregnskabet. Vi udtrykker derfor ingen revisions- eller reviewkonklusion om, hvorvidt årsregnskabet er udarbejdet i overensstemmelse med årsregnskabsloven.",,41841028,2015-10-01,2016-09-30,,,0
590310,4183,fsa:ShorttermPayablesToShareholdersAndManagement,0,0,41841028,,2016-09-30,,iso4217:DKK,0
590315,4183,gsd:AddressOfReportingEntityStreetName,Damgade 2B,,41841028,2015-10-01,2016-09-30,,,0
590320,4183,fsa:LongtermInvestmentsAndReceivables,50000,0,41841028,,2016-09-30,,iso4217:DKK,0
590325,4183,fsa:OtherFinanceIncome,120000,-3,41841028,2014-10-01,2015-09-30,,iso4217:DKK,0
590330,4183,mrv:DescriptionOfAnyUncertaintyConnectedWithRecognitionOrMeasurement,"Usikkerhed ved indregning og måling<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er ingen væsentlige usikkerheder ved indregning og måling.",,41841028,2015-10-01,2016-09-30,,,0
590334,4183,fsa:ClassOfReportingEntity,Regnskabsklasse B,,41841028,2015-10-01,2016-09-30,,,0
590340,4183,fsa:DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,"Finansielle indtægter og omkostningerFinansielle indtægter og omkostninger indregnes i resultatopgørelsen med de beløb, der vedrører regnskabsåret. Finansielle poster omfatter renteindtægter og -omkostninger, realiserede og urealiserede kursgevinster og -tab vedrørende værdipapirer samt tillæg og godtgørelser under acontoskatteordningen mv. Udbytte fra andre kapitalandele indtægtsføres i det regnskabsår, hvor udbyttet deklareres.",,41841028,2015-10-01,2016-09-30,,,0
590345,4183,cmn:TypeOfAuditorAssistance,Andre erklæringer uden sikkerhed,,41841028,2015-10-01,2016-09-30,,,0
590350,4183,gsd:AddressOfReportingEntityDistrictName,Rønne,,41841028,2015-10-01,2016-09-30,,,0
590357,4183,fsa:ShorttermLiabilitiesOtherThanProvisions,9000,0,41841028,,2016-09-30,,iso4217:DKK,0
590362,4183,fsa:GrossProfitLoss,-51912,0,41841028,2015-10-01,2016-09-30,,iso4217:DKK,0
590365,4183,cmn:TitleOfMemberOfSupervisoryBoard_memberOfBoardIdentifier,Formand,,41841028,2015-10-01,2016-09-30,2,,0
590373,4183,gsd:IdentificationNumberCvrOfReportingEntity,41841028,,41841028,2015-10-01,2016-09-30,,,0
590385,4183,sob:PlaceOfSignatureOfStatement,Rønne,,41841028,2015-10-01,2016-09-30,,,0
590389,4183,gsd:AddressOfSubmittingEnterprisePostcodeAndTown,3700 Rønne,,41841028,2015-10-01,2016-09-30,,,0
590393,4183,gsd:ReportingPeriodStartDate,2015-10-01,,41841028,2015-10-01,2016-09-30,,,0
590399,4183,fsa:DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfTaxPayablesAndDeferredTax,"Selskabsskat og udskudt skatAktuelle skatteforpligtelser og tilgodehavende aktuel skat indregnes i balancen som beregnet skat af årets skattepligtige indkomst reguleret for skat af tidligere års skattepligtige indkomster samt for betalte acontoskatter.Udskudt skat måles efter den balanceorienterede gældsmetode af midlertidige forskelle mellem regnskabsmæssig og skattemæssig værdi af aktiver og forpligtelser. I de tilfælde, f.eks. vedrørende aktier, hvor opgørelse af skatteværdien kan foretages efter alternative beskatningsregler, måles udskudt skat på grundlag af den planlagte anvendelse af aktivet henholdsvis afvikling af forpligtelsen.Udskudte skatteaktiver, herunder skatteværdien af fremførselsberettiget skattemæssigt underskud, måles til den værdi, hvortil aktivet forventes at kunne realiseres, enten ved udligning i skat af fremtidig indtjening eller ved modregning i udskudte skatteforpligtelser inden for samme juridiske skatteenhed. Eventuelle udskudte nettoskatteaktiver måles til nettorealisationsværdi.",,41841028,2015-10-01,2016-09-30,,,0
590403,4183,fsa:NoncurrentAssets,85000,-3,41841028,,2015-09-30,,iso4217:DKK,0
590407,4183,fsa:CashAndCashEquivalents,1228702,0,41841028,,2016-09-30,,iso4217:DKK,0
590412,4183,gsd:TelephoneNumberOfReportingEntity,56950111,,41841028,2015-10-01,2016-09-30,,,0
590418,4183,fsa:CurrentAssets,3220124,0,41841028,,2016-09-30,,iso4217:DKK,0
590421,4183,gsd:NameOfReportingEntity,Andreas P. Bidstrup & Co. A/S,,41841028,2015-10-01,2016-09-30,,,0
590426,4183,fsa:NoncurrentAssets,50000,0,41841028,,2016-09-30,,iso4217:DKK,0
590430,4183,fsa:ProfitLoss,-133970,0,41841028,2015-10-01,2016-09-30,,iso4217:DKK,0
590435,4183,sob:ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,"Vi anser den valgte regnskabspraksis for hensigtsmæssig, således at årsregnskabet giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultatet.",,41841028,2015-10-01,2016-09-30,,,0
590441,4183,fsa:TaxExpense,10000,-3,41841028,2014-10-01,2015-09-30,,iso4217:DKK,0
590446,4183,fsa:DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfIncomeStatementItems,"RESULTATOPGØRELSEN<br xmlns=""http://www.w3.org/1999/xhtml""/>GenereltMed henvisning til årsregnskabslovens § 32 er visse indtægter og omkostninger sammendraget i regnskabsposten bruttofortjeneste.Bruttofortjeneste Bruttofortjenesten består af sammentrækning af regnskabsposterne ”nettoomsætning, ændring i lagre af færdigvarer, varer under fremstilling og handelsvarer, andre driftsindtægter, omkostninger til råvarer og hjælpematerialer samt andre eksterne omkostninger”.",,41841028,2015-10-01,2016-09-30,,,0
590449,4183,gsd:AddressOfReportingEntityPostCodeIdentifier,3700,,41841028,2015-10-01,2016-09-30,,,0
590450,4183,gsd:AddressOfFinancialPostCodeIdentifier,3700,,41841028,2015-10-01,2016-09-30,,,0
590453,4183,fsa:ShorttermReceivablesFromOwnersAndManagement,273826,0,41841028,,2016-09-30,,iso4217:DKK,0
590455,4183,fsa:DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,"Gældsforpligtelser<br xmlns=""http://www.w3.org/1999/xhtml""/>Andre gældsforpligtelser, som omfatter gæld til leverandører samt anden gæld, måles til nominel værdi.",,41841028,2015-10-01,2016-09-30,,,0
590459,4183,fsa:PropertyPlantAndEquipment,35000,-3,41841028,,2015-09-30,,iso4217:DKK,0
590461,4183,fsa:PropertyPlantAndEquipment,0,0,41841028,,2016-09-30,,iso4217:DKK,0
590465,4183,fsa:OtherShorttermInvestments,1594288,0,41841028,,2016-09-30,,iso4217:DKK,0
590467,4183,fsa:DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,7000,0,41841028,2015-10-01,2016-09-30,,iso4217:DKK,0
590473,4183,fsa:OtherShorttermReceivables,81000,-3,41841028,,2015-09-30,,iso4217:DKK,0
590476,4183,gsd:AddressOfFinancialStreetName,Store Torv 12,,41841028,2015-10-01,2016-09-30,,,0
590481,4183,mrv:DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,"Betydningsfulde hændelser indtruffet efter statusdag<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er efter regnskabsårets afslutning ikke indtruffet begivenheder, som væsentligt vil kunne påvirke selskabets finansielle stilling.Den forventede udvikling i regnskabsåret 2016/17Der forventes et uændret aktivitetsniveau med et forbedret resultat for regnskabsåret 2016/17, dog afhængigt af kursudviklingen i selskabets værdipapirer.",,41841028,2015-10-01,2016-09-30,,,0
590486,4183,fsa:DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfAssetsAndLiabilities,BALANCEN,,41841028,2015-10-01,2016-09-30,,,0
590492,4183,fsa:ShorttermReceivables,397134,0,41841028,,2016-09-30,,iso4217:DKK,0
590498,4183,fsa:RestOfOtherFinanceExpenses,1000,-3,41841028,2014-10-01,2015-09-30,,iso4217:DKK,0
